total_gasto;media_gasto;qtd_transacoes;max_gasto
-0.04674204250396585;-0.03566899846228649;-0.24141288155175944;-0.24570417043690942
-0.04462608910216611;-0.1595164594260092;-0.16052524526695258;-0.26514685658680337
-0.02584746367732537;-0.1084447028144317;-0.06166257869663307;0.8655201225916439
-0.0438732681993296;-0.16020843952603353;-0.15153773012419625;-0.04892709412864223
-0.05018091304550616;-0.08287059766202123;-0.25040039669451575;-0.26389269650218933
-0.045319014789139085;0.26871396545714066;-0.2683754269800284;-0.03183462278807614
-0.050572385815987636;0.026894423142462938;-0.2683754269800284;-0.20275933619373712
0.010642885199141605;-0.06659736254037658;0.10910020901573698;-0.20275933619373712
0.046274047530807494;-0.17032746444021968;0.9359516021493184;0.07926644092560349
-0.0517116931388224;-0.18117360304718222;-0.2234378512662468;-0.26258298588571843
-0.05591394738481456;-0.19120290049297126;-0.27736294212278473;-0.37154749068182735
-0.002748298331420092;-0.10389941545037795;0.10011269387298066;-0.04115215622760221
-0.050589410219708454;-0.09415279332620562;-0.25040039669451575;-0.0852485957273452
-0.025162976429631695;-0.09066426970418415;-0.07963760898214571;-0.24549051454515236
-0.0020756130967044557;-0.17319563612833078;0.37872566329842655;-0.24549051454515236
-0.05704726518606298;-0.2643619702828819;-0.28635045726554104;-0.4110738306568864
-0.04939203699302175;-0.24570146774733523;0.037200087873686435;-0.35231846042369047
0.014489102218618844;0.38471346212257;-0.16052524526695258;1.2599288987752066
-0.05498822699184982;-0.17637252423739624;-0.2683754269800284;-0.3372557200548166
-0.047709512517840405;-0.14458082613853654;-0.20546282098073418;-0.28481174486412464
-0.03518084960074607;0.7353869746998353;-0.2683754269800284;0.4382083390774915
-0.03454082643694714;-0.12606296136732661;-0.10660015441041466;-0.0852485957273452
-0.04740242414015189;-0.17868526860646672;-0.1695127604097089;-0.20275933619373712
-0.05623596530892029;-0.1523263855309578;-0.28635045726554104;-0.35232487010044317
-0.057097423741219636;-0.2729183483597281;-0.27736294212278473;-0.4149196367085138
0.011533288068269573;0.041476664433809346;-0.0257125181256078;-0.04251741737592995
-0.030896954929978338;3.3468370247213115;-0.28635045726554104;1.48255833798608
0.13516079025476052;0.0172425361460342;0.5225259055825276;0.1718008076455932
